id,uid,expt_id,duration,true,pred,age,gender,expert,filename
1,df28d326ca098ebc03e58dbfbf256259,2,1000,1,0,18,male,0,real-blur/real-blur-41.jpg
2,df28d326ca098ebc03e58dbfbf256259,2,1000,0,0,18,male,0,gan-blur/gan-blur-9.jpg
3,df28d326ca098ebc03e58dbfbf256259,2,1000,1,1,18,male,0,real-blur/real-blur-6.jpg
4,df28d326ca098ebc03e58dbfbf256259,2,1000,0,0,18,male,0,gan-blur/gan-blur-31.jpg
5,df28d326ca098ebc03e58dbfbf256259,2,1000,1,1,18,male,0,real-blur/real-blur-27.jpg
6,df28d326ca098ebc03e58dbfbf256259,2,1000,0,0,18,male,0,gan-blur/gan-blur-39.jpg
7,df28d326ca098ebc03e58dbfbf256259,2,250,0,0,18,male,0,gan-blur/gan-blur-36.jpg
8,df28d326ca098ebc03e58dbfbf256259,2,250,0,1,18,male,0,gan-blur/gan-blur-3.jpg
9,df28d326ca098ebc03e58dbfbf256259,2,250,1,1,18,male,0,real-blur/real-blur-5.jpg
10,df28d326ca098ebc03e58dbfbf256259,2,250,0,0,18,male,0,gan-blur/gan-blur-28.jpg
11,df28d326ca098ebc03e58dbfbf256259,2,250,0,0,18,male,0,gan-blur/gan-blur-13.jpg
12,df28d326ca098ebc03e58dbfbf256259,2,250,1,0,18,male,0,real-blur/real-blur-2.jpg
13,df28d326ca098ebc03e58dbfbf256259,2,500,1,0,18,male,0,real-blur/real-blur-43.jpg
14,df28d326ca098ebc03e58dbfbf256259,2,500,1,0,18,male,0,real-blur/real-blur-69.jpg
15,df28d326ca098ebc03e58dbfbf256259,2,500,1,0,18,male,0,real-blur/real-blur-1.jpg
16,df28d326ca098ebc03e58dbfbf256259,2,500,1,0,18,male,0,real-blur/real-blur-58.jpg
17,df28d326ca098ebc03e58dbfbf256259,2,500,1,1,18,male,0,real-blur/real-blur-38.jpg
18,df28d326ca098ebc03e58dbfbf256259,2,500,0,1,18,male,0,gan-blur/gan-blur-15.jpg
19,df28d326ca098ebc03e58dbfbf256259,2,5000,1,1,18,male,0,real-blur/real-blur-31.jpg
20,df28d326ca098ebc03e58dbfbf256259,2,5000,1,1,18,male,0,real-blur/real-blur-66.jpg
21,df28d326ca098ebc03e58dbfbf256259,2,5000,1,1,18,male,0,real-blur/real-blur-40.jpg
22,df28d326ca098ebc03e58dbfbf256259,2,5000,0,1,18,male,0,gan-blur/gan-blur-23.jpg
23,df28d326ca098ebc03e58dbfbf256259,2,5000,0,0,18,male,0,gan-blur/gan-blur-27.jpg
24,df28d326ca098ebc03e58dbfbf256259,2,5000,0,1,18,male,0,gan-blur/gan-blur-33.jpg
25,df28d326ca098ebc03e58dbfbf256259,2,2000,0,1,18,male,0,gan-blur/gan-blur-12.jpg
26,df28d326ca098ebc03e58dbfbf256259,2,2000,0,1,18,male,0,gan-blur/gan-blur-30.jpg
27,df28d326ca098ebc03e58dbfbf256259,2,2000,1,1,18,male,0,real-blur/real-blur-16.jpg
28,df28d326ca098ebc03e58dbfbf256259,2,2000,0,0,18,male,0,gan-blur/gan-blur-8.jpg
29,df28d326ca098ebc03e58dbfbf256259,2,2000,0,0,18,male,0,gan-blur/gan-blur-2.jpg
30,df28d326ca098ebc03e58dbfbf256259,2,2000,1,1,18,male,0,real-blur/real-blur-18.jpg
31,df28d326ca098ebc03e58dbfbf256259,1,500,0,0,18,male,0,gan/gan-23.jpg
32,df28d326ca098ebc03e58dbfbf256259,1,500,0,0,18,male,0,gan/gan-2.jpg
33,df28d326ca098ebc03e58dbfbf256259,1,500,1,1,18,male,0,real/real-5.jpg
34,df28d326ca098ebc03e58dbfbf256259,1,500,1,1,18,male,0,real/real-52.jpg
35,df28d326ca098ebc03e58dbfbf256259,1,500,1,0,18,male,0,real/real-4.jpg
36,df28d326ca098ebc03e58dbfbf256259,1,500,0,1,18,male,0,gan/gan-22.jpg
37,5030fc9e4e460ba322a97789f69e7138,2,250,0,0,36,male,0,gan-blur/gan-blur-9.jpg
38,5030fc9e4e460ba322a97789f69e7138,2,250,0,0,36,male,0,gan-blur/gan-blur-21.jpg
39,5030fc9e4e460ba322a97789f69e7138,2,250,1,0,36,male,0,real-blur/real-blur-62.jpg
40,5030fc9e4e460ba322a97789f69e7138,2,250,0,0,36,male,0,gan-blur/gan-blur-28.jpg
41,5030fc9e4e460ba322a97789f69e7138,2,250,1,0,36,male,0,real-blur/real-blur-22.jpg
42,5030fc9e4e460ba322a97789f69e7138,2,250,1,0,36,male,0,real-blur/real-blur-27.jpg
43,df28d326ca098ebc03e58dbfbf256259,1,5000,1,1,18,male,0,real/real-43.jpg
44,df28d326ca098ebc03e58dbfbf256259,1,5000,0,0,18,male,0,gan/gan-8.jpg
45,df28d326ca098ebc03e58dbfbf256259,1,5000,0,1,18,male,0,gan/gan-1.jpg
46,df28d326ca098ebc03e58dbfbf256259,1,5000,1,1,18,male,0,real/real-39.jpg
47,df28d326ca098ebc03e58dbfbf256259,1,5000,1,1,18,male,0,real/real-47.jpg
48,df28d326ca098ebc03e58dbfbf256259,1,5000,0,0,18,male,0,gan/gan-16.jpg
49,5030fc9e4e460ba322a97789f69e7138,2,1000,0,0,36,male,0,gan-blur/gan-blur-2.jpg
50,5030fc9e4e460ba322a97789f69e7138,2,1000,1,1,36,male,0,real-blur/real-blur-48.jpg
51,5030fc9e4e460ba322a97789f69e7138,2,1000,0,0,36,male,0,gan-blur/gan-blur-27.jpg
52,5030fc9e4e460ba322a97789f69e7138,2,1000,1,0,36,male,0,real-blur/real-blur-34.jpg
53,5030fc9e4e460ba322a97789f69e7138,2,1000,0,0,36,male,0,gan-blur/gan-blur-40.jpg
54,5030fc9e4e460ba322a97789f69e7138,2,1000,0,1,36,male,0,gan-blur/gan-blur-14.jpg
55,df28d326ca098ebc03e58dbfbf256259,1,1000,0,0,18,male,0,gan/gan-18.jpg
56,df28d326ca098ebc03e58dbfbf256259,1,1000,0,0,18,male,0,gan/gan-17.jpg
57,df28d326ca098ebc03e58dbfbf256259,1,1000,1,0,18,male,0,real/real-30.jpg
58,df28d326ca098ebc03e58dbfbf256259,1,1000,1,1,18,male,0,real/real-38.jpg
59,df28d326ca098ebc03e58dbfbf256259,1,1000,0,0,18,male,0,gan/gan-20.jpg
60,df28d326ca098ebc03e58dbfbf256259,1,1000,0,1,18,male,0,gan/gan-21.jpg
61,df28d326ca098ebc03e58dbfbf256259,1,2000,0,1,18,male,0,gan/gan-37.jpg
62,df28d326ca098ebc03e58dbfbf256259,1,2000,1,1,18,male,0,real/real-18.jpg
63,df28d326ca098ebc03e58dbfbf256259,1,2000,1,1,18,male,0,real/real-25.jpg
64,df28d326ca098ebc03e58dbfbf256259,1,2000,1,1,18,male,0,real/real-34.jpg
65,df28d326ca098ebc03e58dbfbf256259,1,2000,0,0,18,male,0,gan/gan-42.jpg
66,df28d326ca098ebc03e58dbfbf256259,1,2000,1,1,18,male,0,real/real-21.jpg
67,5030fc9e4e460ba322a97789f69e7138,2,2000,0,0,36,male,0,gan-blur/gan-blur-30.jpg
68,5030fc9e4e460ba322a97789f69e7138,2,2000,0,1,36,male,0,gan-blur/gan-blur-23.jpg
69,5030fc9e4e460ba322a97789f69e7138,2,2000,0,0,36,male,0,gan-blur/gan-blur-24.jpg
70,5030fc9e4e460ba322a97789f69e7138,2,2000,1,0,36,male,0,real-blur/real-blur-20.jpg
71,5030fc9e4e460ba322a97789f69e7138,2,2000,0,0,36,male,0,gan-blur/gan-blur-18.jpg
72,5030fc9e4e460ba322a97789f69e7138,2,2000,1,1,36,male,0,real-blur/real-blur-45.jpg
73,df28d326ca098ebc03e58dbfbf256259,1,250,1,0,18,male,0,real/real-7.jpg
74,df28d326ca098ebc03e58dbfbf256259,1,250,0,1,18,male,0,gan/gan-11.jpg
75,df28d326ca098ebc03e58dbfbf256259,1,250,0,1,18,male,0,gan/gan-19.jpg
76,df28d326ca098ebc03e58dbfbf256259,1,250,1,1,18,male,0,real/real-12.jpg
77,df28d326ca098ebc03e58dbfbf256259,1,250,1,0,18,male,0,real/real-24.jpg
78,df28d326ca098ebc03e58dbfbf256259,1,250,0,0,18,male,0,gan/gan-3.jpg
79,5030fc9e4e460ba322a97789f69e7138,2,5000,1,1,36,male,0,real-blur/real-blur-59.jpg
80,5030fc9e4e460ba322a97789f69e7138,2,5000,0,0,36,male,0,gan-blur/gan-blur-39.jpg
81,5030fc9e4e460ba322a97789f69e7138,2,5000,1,1,36,male,0,real-blur/real-blur-3.jpg
82,5030fc9e4e460ba322a97789f69e7138,2,5000,0,0,36,male,0,gan-blur/gan-blur-3.jpg
83,5030fc9e4e460ba322a97789f69e7138,2,5000,1,1,36,male,0,real-blur/real-blur-58.jpg
84,5030fc9e4e460ba322a97789f69e7138,2,5000,1,0,36,male,0,real-blur/real-blur-9.jpg
85,5030fc9e4e460ba322a97789f69e7138,2,500,1,0,36,male,0,real-blur/real-blur-2.jpg
86,5030fc9e4e460ba322a97789f69e7138,2,500,0,0,36,male,0,gan-blur/gan-blur-1.jpg
87,5030fc9e4e460ba322a97789f69e7138,2,500,1,1,36,male,0,real-blur/real-blur-1.jpg
88,5030fc9e4e460ba322a97789f69e7138,2,500,1,1,36,male,0,real-blur/real-blur-37.jpg
89,5030fc9e4e460ba322a97789f69e7138,2,500,0,1,36,male,0,gan-blur/gan-blur-17.jpg
90,5030fc9e4e460ba322a97789f69e7138,2,500,1,0,36,male,0,real-blur/real-blur-69.jpg
91,5030fc9e4e460ba322a97789f69e7138,1,1000,1,0,36,male,0,real/real-30.jpg
92,5030fc9e4e460ba322a97789f69e7138,1,1000,1,0,36,male,0,real/real-57.jpg
93,5030fc9e4e460ba322a97789f69e7138,1,1000,1,0,36,male,0,real/real-17.jpg
94,5030fc9e4e460ba322a97789f69e7138,1,1000,0,0,36,male,0,gan/gan-38.jpg
95,5030fc9e4e460ba322a97789f69e7138,1,1000,1,1,36,male,0,real/real-45.jpg
96,5030fc9e4e460ba322a97789f69e7138,1,1000,1,1,36,male,0,real/real-47.jpg
97,5030fc9e4e460ba322a97789f69e7138,1,500,0,1,36,male,0,gan/gan-10.jpg
98,5030fc9e4e460ba322a97789f69e7138,1,500,1,1,36,male,0,real/real-50.jpg
99,5030fc9e4e460ba322a97789f69e7138,1,500,1,0,36,male,0,real/real-14.jpg
100,5030fc9e4e460ba322a97789f69e7138,1,500,0,0,36,male,0,gan/gan-35.jpg
101,5030fc9e4e460ba322a97789f69e7138,1,500,1,0,36,male,0,real/real-22.jpg
102,5030fc9e4e460ba322a97789f69e7138,1,500,0,0,36,male,0,gan/gan-29.jpg
103,d591ec5e636c6257f65409f1f38b6b91,1,5000,0,0,24,male,0,gan/gan-9.jpg
104,d591ec5e636c6257f65409f1f38b6b91,1,5000,1,1,24,male,0,real/real-53.jpg
105,d591ec5e636c6257f65409f1f38b6b91,1,5000,0,0,24,male,0,gan/gan-23.jpg
106,d591ec5e636c6257f65409f1f38b6b91,1,5000,0,0,24,male,0,gan/gan-14.jpg
107,d591ec5e636c6257f65409f1f38b6b91,1,5000,1,1,24,male,0,real/real-8.jpg
108,d591ec5e636c6257f65409f1f38b6b91,1,5000,0,0,24,male,0,gan/gan-31.jpg
109,d591ec5e636c6257f65409f1f38b6b91,1,500,1,1,24,male,0,real/real-10.jpg
110,d591ec5e636c6257f65409f1f38b6b91,1,500,0,0,24,male,0,gan/gan-16.jpg
111,d591ec5e636c6257f65409f1f38b6b91,1,500,1,1,24,male,0,real/real-40.jpg
112,d591ec5e636c6257f65409f1f38b6b91,1,500,1,1,24,male,0,real/real-29.jpg
113,d591ec5e636c6257f65409f1f38b6b91,1,500,0,1,24,male,0,gan/gan-41.jpg
114,d591ec5e636c6257f65409f1f38b6b91,1,500,1,1,24,male,0,real/real-22.jpg
115,d591ec5e636c6257f65409f1f38b6b91,1,2000,0,0,24,male,0,gan/gan-13.jpg
116,d591ec5e636c6257f65409f1f38b6b91,1,2000,1,1,24,male,0,real/real-7.jpg
117,d591ec5e636c6257f65409f1f38b6b91,1,2000,1,1,24,male,0,real/real-31.jpg
118,d591ec5e636c6257f65409f1f38b6b91,1,2000,0,1,24,male,0,gan/gan-37.jpg
119,d591ec5e636c6257f65409f1f38b6b91,1,2000,0,0,24,male,0,gan/gan-2.jpg
120,d591ec5e636c6257f65409f1f38b6b91,1,2000,0,0,24,male,0,gan/gan-8.jpg
121,d591ec5e636c6257f65409f1f38b6b91,1,1000,1,1,24,male,0,real/real-33.jpg
122,d591ec5e636c6257f65409f1f38b6b91,1,1000,1,1,24,male,0,real/real-41.jpg
123,d591ec5e636c6257f65409f1f38b6b91,1,1000,1,1,24,male,0,real/real-23.jpg
124,d591ec5e636c6257f65409f1f38b6b91,1,1000,0,0,24,male,0,gan/gan-15.jpg
125,d591ec5e636c6257f65409f1f38b6b91,1,1000,1,1,24,male,0,real/real-25.jpg
126,d591ec5e636c6257f65409f1f38b6b91,1,1000,1,1,24,male,0,real/real-2.jpg
127,d591ec5e636c6257f65409f1f38b6b91,1,250,1,1,24,male,0,real/real-11.jpg
128,d591ec5e636c6257f65409f1f38b6b91,1,250,0,1,24,male,0,gan/gan-17.jpg
129,d591ec5e636c6257f65409f1f38b6b91,1,250,0,1,24,male,0,gan/gan-34.jpg
130,d591ec5e636c6257f65409f1f38b6b91,1,250,1,0,24,male,0,real/real-6.jpg
131,d591ec5e636c6257f65409f1f38b6b91,1,250,0,0,24,male,0,gan/gan-5.jpg
132,d591ec5e636c6257f65409f1f38b6b91,1,250,0,0,24,male,0,gan/gan-42.jpg
133,d591ec5e636c6257f65409f1f38b6b91,2,250,0,0,24,male,0,gan-blur/gan-blur-40.jpg
134,d591ec5e636c6257f65409f1f38b6b91,2,250,1,1,24,male,0,real-blur/real-blur-22.jpg
135,d591ec5e636c6257f65409f1f38b6b91,2,250,0,1,24,male,0,gan-blur/gan-blur-30.jpg
136,d591ec5e636c6257f65409f1f38b6b91,2,250,0,0,24,male,0,gan-blur/gan-blur-31.jpg
137,d591ec5e636c6257f65409f1f38b6b91,2,250,1,1,24,male,0,real-blur/real-blur-47.jpg
138,d591ec5e636c6257f65409f1f38b6b91,2,250,0,1,24,male,0,gan-blur/gan-blur-14.jpg
139,d591ec5e636c6257f65409f1f38b6b91,2,5000,1,1,24,male,0,real-blur/real-blur-63.jpg
140,d591ec5e636c6257f65409f1f38b6b91,2,5000,0,0,24,male,0,gan-blur/gan-blur-9.jpg
141,d591ec5e636c6257f65409f1f38b6b91,2,5000,1,1,24,male,0,real-blur/real-blur-42.jpg
142,d591ec5e636c6257f65409f1f38b6b91,2,5000,1,1,24,male,0,real-blur/real-blur-49.jpg
143,d591ec5e636c6257f65409f1f38b6b91,2,5000,0,0,24,male,0,gan-blur/gan-blur-8.jpg
144,d591ec5e636c6257f65409f1f38b6b91,2,5000,0,1,24,male,0,gan-blur/gan-blur-7.jpg
145,d591ec5e636c6257f65409f1f38b6b91,2,1000,1,1,24,male,0,real-blur/real-blur-2.jpg
146,d591ec5e636c6257f65409f1f38b6b91,2,1000,1,1,24,male,0,real-blur/real-blur-10.jpg
147,d591ec5e636c6257f65409f1f38b6b91,2,1000,0,1,24,male,0,gan-blur/gan-blur-15.jpg
148,d591ec5e636c6257f65409f1f38b6b91,2,1000,0,0,24,male,0,gan-blur/gan-blur-28.jpg
149,d591ec5e636c6257f65409f1f38b6b91,2,1000,1,1,24,male,0,real-blur/real-blur-46.jpg
150,d591ec5e636c6257f65409f1f38b6b91,2,1000,0,0,24,male,0,gan-blur/gan-blur-10.jpg
151,d591ec5e636c6257f65409f1f38b6b91,2,500,0,0,24,male,0,gan-blur/gan-blur-26.jpg
152,d591ec5e636c6257f65409f1f38b6b91,2,500,0,0,24,male,0,gan-blur/gan-blur-25.jpg
153,d591ec5e636c6257f65409f1f38b6b91,2,500,1,1,24,male,0,real-blur/real-blur-11.jpg
154,d591ec5e636c6257f65409f1f38b6b91,2,500,0,0,24,male,0,gan-blur/gan-blur-37.jpg
155,d591ec5e636c6257f65409f1f38b6b91,2,500,1,1,24,male,0,real-blur/real-blur-33.jpg
156,d591ec5e636c6257f65409f1f38b6b91,2,500,1,1,24,male,0,real-blur/real-blur-34.jpg
157,d591ec5e636c6257f65409f1f38b6b91,2,2000,1,1,24,male,0,real-blur/real-blur-19.jpg
158,d591ec5e636c6257f65409f1f38b6b91,2,2000,1,1,24,male,0,real-blur/real-blur-18.jpg
159,d591ec5e636c6257f65409f1f38b6b91,2,2000,0,1,24,male,0,gan-blur/gan-blur-32.jpg
160,d591ec5e636c6257f65409f1f38b6b91,2,2000,0,0,24,male,0,gan-blur/gan-blur-38.jpg
161,d591ec5e636c6257f65409f1f38b6b91,2,2000,1,0,24,male,0,real-blur/real-blur-48.jpg
162,d591ec5e636c6257f65409f1f38b6b91,2,2000,1,1,24,male,0,real-blur/real-blur-40.jpg
163,584af13da3ca8190cbfc97ddebd99343,1,1000,1,1,21,male,0,real/real-58.jpg
164,584af13da3ca8190cbfc97ddebd99343,1,1000,0,0,21,male,0,gan/gan-7.jpg
165,584af13da3ca8190cbfc97ddebd99343,1,1000,1,1,21,male,0,real/real-34.jpg
166,584af13da3ca8190cbfc97ddebd99343,1,1000,0,1,21,male,0,gan/gan-13.jpg
167,584af13da3ca8190cbfc97ddebd99343,1,1000,1,0,21,male,0,real/real-4.jpg
168,584af13da3ca8190cbfc97ddebd99343,1,1000,0,0,21,male,0,gan/gan-31.jpg
169,eaf37d80610d9ed607bb221bf4a2705e,1,500,0,0,26,male,0,gan/gan-21.jpg
170,eaf37d80610d9ed607bb221bf4a2705e,1,500,1,1,26,male,0,real/real-57.jpg
171,eaf37d80610d9ed607bb221bf4a2705e,1,500,0,0,26,male,0,gan/gan-33.jpg
172,eaf37d80610d9ed607bb221bf4a2705e,1,500,1,1,26,male,0,real/real-11.jpg
173,eaf37d80610d9ed607bb221bf4a2705e,1,500,1,0,26,male,0,real/real-27.jpg
174,eaf37d80610d9ed607bb221bf4a2705e,1,500,1,1,26,male,0,real/real-52.jpg
175,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,0,26,male,0,gan/gan-29.jpg
176,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,0,26,male,0,gan/gan-19.jpg
177,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,0,26,male,0,gan/gan-9.jpg
178,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,1,26,male,0,gan/gan-39.jpg
179,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,0,26,male,0,gan/gan-40.jpg
180,eaf37d80610d9ed607bb221bf4a2705e,1,2000,0,1,26,male,0,gan/gan-7.jpg
181,1bde0fde31af1cc74e95d243f3b470d8,2,5000,0,0,28,male,0,gan-blur/gan-blur-32.jpg
182,1bde0fde31af1cc74e95d243f3b470d8,2,5000,0,0,28,male,0,gan-blur/gan-blur-11.jpg
183,1bde0fde31af1cc74e95d243f3b470d8,2,5000,0,1,28,male,0,gan-blur/gan-blur-7.jpg
184,1bde0fde31af1cc74e95d243f3b470d8,2,5000,1,1,28,male,0,real-blur/real-blur-27.jpg
185,1bde0fde31af1cc74e95d243f3b470d8,2,5000,1,1,28,male,0,real-blur/real-blur-3.jpg
186,1bde0fde31af1cc74e95d243f3b470d8,2,5000,1,1,28,male,0,real-blur/real-blur-23.jpg
187,1bde0fde31af1cc74e95d243f3b470d8,2,2000,1,0,28,male,0,real-blur/real-blur-11.jpg
188,1bde0fde31af1cc74e95d243f3b470d8,2,2000,0,0,28,male,0,gan-blur/gan-blur-6.jpg
189,1bde0fde31af1cc74e95d243f3b470d8,2,2000,0,0,28,male,0,gan-blur/gan-blur-26.jpg
190,1bde0fde31af1cc74e95d243f3b470d8,2,2000,0,0,28,male,0,gan-blur/gan-blur-36.jpg
191,1bde0fde31af1cc74e95d243f3b470d8,2,2000,0,0,28,male,0,gan-blur/gan-blur-19.jpg
192,1bde0fde31af1cc74e95d243f3b470d8,2,2000,1,1,28,male,0,real-blur/real-blur-18.jpg
193,1bde0fde31af1cc74e95d243f3b470d8,2,250,1,1,28,male,0,real-blur/real-blur-50.jpg
194,1bde0fde31af1cc74e95d243f3b470d8,2,250,1,0,28,male,0,real-blur/real-blur-2.jpg
195,1bde0fde31af1cc74e95d243f3b470d8,2,250,1,0,28,male,0,real-blur/real-blur-8.jpg
196,1bde0fde31af1cc74e95d243f3b470d8,2,250,0,1,28,male,0,gan-blur/gan-blur-2.jpg
197,1bde0fde31af1cc74e95d243f3b470d8,2,250,0,1,28,male,0,gan-blur/gan-blur-38.jpg
198,1bde0fde31af1cc74e95d243f3b470d8,2,250,0,1,28,male,0,gan-blur/gan-blur-5.jpg
199,12e5908d52aff917f4c6ebf20223162c,1,2000,0,0,18,female,0,gan/gan-19.jpg
200,12e5908d52aff917f4c6ebf20223162c,1,2000,1,1,18,female,0,real/real-38.jpg
201,12e5908d52aff917f4c6ebf20223162c,1,2000,1,0,18,female,0,real/real-13.jpg
202,12e5908d52aff917f4c6ebf20223162c,1,2000,0,0,18,female,0,gan/gan-25.jpg
203,12e5908d52aff917f4c6ebf20223162c,1,2000,1,0,18,female,0,real/real-23.jpg
204,12e5908d52aff917f4c6ebf20223162c,1,2000,0,0,18,female,0,gan/gan-16.jpg
205,365a100e4cf62256e18e093a6a848c90,1,2000,0,0,42,male,0,gan/gan-38.jpg
206,365a100e4cf62256e18e093a6a848c90,1,2000,1,1,42,male,0,real/real-13.jpg
207,365a100e4cf62256e18e093a6a848c90,1,2000,1,1,42,male,0,real/real-8.jpg
208,365a100e4cf62256e18e093a6a848c90,1,2000,1,0,42,male,0,real/real-35.jpg
209,365a100e4cf62256e18e093a6a848c90,1,2000,0,0,42,male,0,gan/gan-15.jpg
210,365a100e4cf62256e18e093a6a848c90,1,2000,0,1,42,male,0,gan/gan-28.jpg
211,12e5908d52aff917f4c6ebf20223162c,1,250,1,0,18,female,0,real/real-12.jpg
212,12e5908d52aff917f4c6ebf20223162c,1,250,0,0,18,female,0,gan/gan-24.jpg
213,12e5908d52aff917f4c6ebf20223162c,1,250,0,1,18,female,0,gan/gan-28.jpg
214,12e5908d52aff917f4c6ebf20223162c,1,250,0,0,18,female,0,gan/gan-36.jpg
215,12e5908d52aff917f4c6ebf20223162c,1,250,1,1,18,female,0,real/real-41.jpg
216,12e5908d52aff917f4c6ebf20223162c,1,250,1,0,18,female,0,real/real-51.jpg
217,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,1,0,40,male,0,real/real-17.jpg
218,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,1,0,40,male,0,real/real-50.jpg
219,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,1,1,40,male,0,real/real-30.jpg
220,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,0,0,40,male,0,gan/gan-16.jpg
221,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,0,0,40,male,0,gan/gan-38.jpg
222,6a9f1fd4a9041f3b33fa6356ee699766,1,1000,0,0,40,male,0,gan/gan-35.jpg
223,365a100e4cf62256e18e093a6a848c90,1,500,1,1,42,male,0,real/real-48.jpg
224,365a100e4cf62256e18e093a6a848c90,1,500,0,0,42,male,0,gan/gan-29.jpg
225,365a100e4cf62256e18e093a6a848c90,1,500,0,1,42,male,0,gan/gan-11.jpg
226,365a100e4cf62256e18e093a6a848c90,1,500,1,0,42,male,0,real/real-32.jpg
227,365a100e4cf62256e18e093a6a848c90,1,500,1,0,42,male,0,real/real-27.jpg
228,365a100e4cf62256e18e093a6a848c90,1,500,0,1,42,male,0,gan/gan-33.jpg
229,15f9552e8fdf49b30c8f860815668670,1,2000,1,1,28,male,0,real/real-2.jpg
230,15f9552e8fdf49b30c8f860815668670,1,2000,0,1,28,male,0,gan/gan-3.jpg
231,15f9552e8fdf49b30c8f860815668670,1,2000,0,0,28,male,0,gan/gan-38.jpg
232,15f9552e8fdf49b30c8f860815668670,1,2000,0,0,28,male,0,gan/gan-16.jpg
233,15f9552e8fdf49b30c8f860815668670,1,2000,0,1,28,male,0,gan/gan-30.jpg
234,15f9552e8fdf49b30c8f860815668670,1,2000,1,1,28,male,0,real/real-38.jpg
235,15f9552e8fdf49b30c8f860815668670,1,1000,0,1,28,male,0,gan/gan-40.jpg
236,15f9552e8fdf49b30c8f860815668670,1,1000,1,0,28,male,0,real/real-32.jpg
237,15f9552e8fdf49b30c8f860815668670,1,1000,1,0,28,male,0,real/real-7.jpg
238,15f9552e8fdf49b30c8f860815668670,1,1000,1,1,28,male,0,real/real-48.jpg
239,15f9552e8fdf49b30c8f860815668670,1,1000,1,0,28,male,0,real/real-28.jpg
240,15f9552e8fdf49b30c8f860815668670,1,1000,0,1,28,male,0,gan/gan-35.jpg
241,15f9552e8fdf49b30c8f860815668670,1,500,0,0,28,male,0,gan/gan-32.jpg
242,15f9552e8fdf49b30c8f860815668670,1,500,1,1,28,male,0,real/real-34.jpg
243,15f9552e8fdf49b30c8f860815668670,1,500,0,1,28,male,0,gan/gan-31.jpg
244,15f9552e8fdf49b30c8f860815668670,1,500,0,0,28,male,0,gan/gan-13.jpg
245,15f9552e8fdf49b30c8f860815668670,1,500,1,0,28,male,0,real/real-29.jpg
246,15f9552e8fdf49b30c8f860815668670,1,500,0,1,28,male,0,gan/gan-5.jpg
247,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,1,1,43,male,0,real/real-38.jpg
248,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,1,1,43,male,0,real/real-35.jpg
249,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,0,0,43,male,0,gan/gan-23.jpg
250,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,0,0,43,male,0,gan/gan-33.jpg
251,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,1,1,43,male,0,real/real-46.jpg
252,aa27bda63b20df0e531d1d8c30d7bb41,1,5000,1,1,43,male,0,real/real-42.jpg
253,6660e571b4c472c0d9b60f07859d1199,1,500,1,1,41,female,0,real/real-3.jpg
254,6660e571b4c472c0d9b60f07859d1199,1,500,1,1,41,female,0,real/real-56.jpg
255,6660e571b4c472c0d9b60f07859d1199,1,500,0,0,41,female,0,gan/gan-20.jpg
256,6660e571b4c472c0d9b60f07859d1199,1,500,0,0,41,female,0,gan/gan-11.jpg
257,6660e571b4c472c0d9b60f07859d1199,1,500,0,1,41,female,0,gan/gan-19.jpg
258,6660e571b4c472c0d9b60f07859d1199,1,500,1,1,41,female,0,real/real-26.jpg
259,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,0,0,43,male,0,gan/gan-37.jpg
260,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,1,0,43,male,0,real/real-5.jpg
261,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,1,0,43,male,0,real/real-4.jpg
262,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,0,1,43,male,0,gan/gan-21.jpg
263,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,0,1,43,male,0,gan/gan-11.jpg
264,aa27bda63b20df0e531d1d8c30d7bb41,1,2000,0,0,43,male,0,gan/gan-4.jpg
265,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,0,0,43,male,0,gan/gan-2.jpg
266,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,1,0,43,male,0,real/real-31.jpg
267,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,1,1,43,male,0,real/real-41.jpg
268,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,1,0,43,male,0,real/real-8.jpg
269,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,0,1,43,male,0,gan/gan-5.jpg
270,aa27bda63b20df0e531d1d8c30d7bb41,1,1000,1,0,43,male,0,real/real-49.jpg
